global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32
658.6872896825563	-1.7943826179783855	3.2198089797029645	433868.9455893518	734.0330205315712	-1.2319105007503597	538804.475230702	1.5176034818590014	684.6854649544737	-0.989261054408189	468794.1859199238	0.978637433768802	690.7414805015052	539.3765699601755	0.834026	20.16564	0.418992687741964	0.2344917280512805	0.0136273747	-0.0379376567	-0.0143678291	0.0296998348	-0.0136390894	0.045708684	-0.001117508	0.0241451432	-0.0359931346	-0.0495578302	-0.0239301259	-0.0182319635	0.0570831169	-0.0104939406	0.0633798236	0.0444604065	-0.0736019901	-0.0193628073	0.0784831613	0.1222872517	-0.0576062517	0.0002416304	0.0240947325	0.0172985318	0.0314237826	-0.0174171177	-0.0361177693	0.0289250139	-0.0102697534	-0.0170237735	-0.1086465955	0.0157206622	-0.1443350761	-0.0152974918	-0.020210676	0.0065837736	-0.0145717522	-0.021371625	0.003308948	0.0101831594	-0.0080290143	0.0172472046	-0.0077678378	-0.010907793	-0.0433941488	-0.0528070229	0.0405995273	0.0803422712	-0.0783649737	-0.0047029602	-0.0758825974	-0.0838094107	0.0461227935	-0.0386610748	0.0428599797	0.0119301099	0.0762664845	0.0713299698	0.0299957979	0.0148672434	-0.0955793015	-0.0432872582	-0.0972189960585012	-0.0567618686960287	0.0094515331946228	0.0032219097378652	-0.1851271094145516	0.0287396683179537	0.0008259685350259	0.0342720466401873	0.4384450931290615	0.1251954901552565	0.0156739107552149	0.1922340996889514	-0.007051916914647	-0.0030644474739611	4.972953217108446e-05	9.390838320666568e-06	-0.0018281044400478	0.0005571522063382	3.1041858102752416e-07	3.3419658437224804e-06	0.0001650559003947	0.0005443135311552	2.7243450255105134e-08	2.962772201986429e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
660.9055541884703	2.2182645059140214	4.920697418197977	436796.1515571691	738.6189493268928	4.585928795321593	545557.952304763	21.030742915759756	685.8535007246911	1.168035770217443	470395.0244563138	1.364307560507456	691.9949542683855	541.7590227098	0.809363	19.569311	0.1658532369144879	0.0986992712404925	0.0123469903	-0.0401196009	0.0265499711	0.0179522875	0.0261837392	0.0207332367	0.0135478271	-0.0009230239	-0.0120793232	0.0476625881	0.0094315118	-0.0219315538	0.0199027902	-0.0592096542	0.0016036065	0.0241546302	-0.0846250275	-0.0735015512	-0.0203550927	-0.049218108	0.0272708426	0.0147703533	-0.0070108243	0.0271591433	-0.0169835277	-0.0298284361	0.0183247782	0.0225135732	0.0345492002	-0.0719403183	-0.0112942625	0.0677600748	-0.0443895989	0.0737615302	0.0634055527	0.0134201472	0.0078676787	-0.0319841573	0.0231982666	-0.0261447001	-0.0081227197	0.0503840877	0.0061337476	0.0119408312	-0.0182619331	-0.0418678763	0.0579537551	0.0462536733	0.0003933735	0.0403266319	-0.0255615434	-0.1147673084	0.0284520003	0.0354577163	-0.0274505612	0.0503093096	-0.0749565608	0.0135715418	0.0085053473	0.0133121339	-0.0964557418	-0.0389927688	-0.0813787819675724	0.0158402140909288	0.0066225061545256	0.0002509123824464	-0.2088814422081526	-0.023754332793601	0.0005642683264691	0.0436314568989577	0.4354398627190434	-0.0030052304100181	9.03140981729756e-06	0.1896078740447793	-0.005273120013471	0.0017787969011759	2.7805794676468404e-05	3.164118415633338e-06	-0.0014351730347141	0.0003929314053337	1.5439508929751646e-07	2.059721639570479e-06	-0.0001282849854944	-0.0002933408858891	1.6457037503298422e-08	8.604887533420201e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658.9772359301111	-1.9283182583592409	3.7184113055216153	434250.99747408926	738.7480908592275	0.1291415323347564	545748.7417481535	0.0166775353737689	684.9553414053522	-0.8981593193389017	469163.8197197226	0.8066901629153191	691.0406518659428	536.6461956210253	0.770906	18.639488	0.2238216470959605	0.1198705974581607	-0.0028122327	-0.0073818848	0.0066448795	0.0471923157	-0.0108294404	0.0078009679	0.0019153721	0.0097467153	-0.0195082932	0.0328599806	-0.0173180158	-0.0018702407	-0.0064484768	-0.0216686539	0.0081785086	-0.0444739691	-0.0456045539	-0.0426664026	-0.0520708884	-0.0148361755	0.0348391262	0.0031468484	0.0127649057	0.0125411809	-0.0097442719	-0.0186382514	0.0097140842	0.0118177628	0.0231264095	-0.0212156465	0.0058656625	0.1106536513	-0.0500680153	-0.0073302025	0.004500414	0.009246857	0.0064231704	-0.0024344779	0.0136245793	-0.0304461741	-0.0085380256	0.0439197489	0.0150740548	-0.0443417766	-0.0506409807	-0.0243535712	0.0050933858	0.0345789819	-0.0337298665	-0.0034151554	0.0382628202	-0.0608703411	0.012719276	-0.0489799242	0.0403497415	-0.0347621985	-0.0282360981	-0.0478928203	0.0273774672	0.0117537397	-0.097236992	-0.0346117057	-0.0654874421960158	0.0158913397715566	0.0042886050853765	0.000252534679735	-0.1671538288063914	0.0417276134017612	0.0017411937202068	0.0279404024846364	0.4840480725907312	0.0486082098716877	0.00236275806693	0.2343025365788017	-0.006981408723714	-0.0017082887102429	4.874006776754994e-05	2.9182503175436907e-06	-0.0018241857230569	-0.0003890126883428	1.513308716916925e-07	3.3276535522046254e-06	-0.0003828732679277	-0.0002545882824333	1.4659193929363634e-07	6.481519355233773e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
659.2744257155774	0.2971897854663439	0.0883217685855315	434642.7684026044	743.2346161195895	4.4865252603619865	552397.6945984336	20.12890891186619	686.8691607622375	1.913819356885256	471789.2440062204	3.6627045307886936	693.1925028832208	535.3477210213498	0.852682	20.616724	0.2607539431091544	0.1151884694267933	-0.0027077998	0.0093589797	0.0306776268	-0.0081389199	-0.0613439515	-0.0350405361	0.0239860077	-0.0039011008	-0.0383847124	-0.0086503807	-0.0608582501	-0.0292668741	-0.0448527154	-0.0256617175	-0.0921106622	0.1350681375	-0.0270816317	0.0244131305	-0.016729598	0.0020150167	0.0418579262	0.0255107165	-0.006107627	0.0329013843	0.0198050836	-0.008108391	-0.0129127187	-0.0142237615	-0.0862380605	-0.0238341867	0.0745258305	0.0709126876	-0.122435938	0.0773418404	0.0027325259	0.0047927652	0.0092048675	-0.0029277186	0.0509663638	0.0205840232	0.0503974987	-0.0562886898	-0.0207350447	0.1751837872	0.0034694355	-0.0456523191	0.0426668435	0.0499302348	0.0251883	0.0176855644	0.0985576091	0.0681478886	0.1292002956	-0.0556506452	-0.0117955061	0.0669241456	-0.101922993	-0.0841774443	-0.0802436791	0.0101924456	-0.0979222811	-0.030153796	-0.0517105136774773	0.0137769285185384	0.0026739772247885	0.0001898037594049	-0.208868438328551	-0.0417146095221596	0.0017401086475862	0.0436260245298077	0.5103103999602325	0.0262623273695013	0.0006897098388628	0.2604167043075724	-0.0053803007691133	0.0016011079546006	2.8947636366121168e-05	2.5635466822856363e-06	-0.0007950310225159	0.001029154700541	1.0591593976456354e-06	6.320743267626776e-07	0.0005668656309097	0.0009497388988374	3.213366435066522e-07	9.020039759648772e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
657.5689204441948	-1.7055052713826626	2.9087482307140498	432396.88513414375	737.8793825495163	-5.35523357007321	544465.9831916555	28.67852659003906	685.2239566915978	-1.6452040706396929	469531.8708240887	2.7066964340494155	691.6523136847105	536.101829825378	0.857969	20.744549	0.0968270584708173	0.0498329591154359	-0.0060989492	0.0009763753	-0.0028901492	0.0065001138	-0.0754107543	0.0203520889	0.0035780534	0.0273677886	0.0116484666	0.00025556	-0.0129380811	-0.0239699936	0.0065559735	0.0096758412	0.0180752654	0.0025010013	0.0455852067	-0.1003368865	-0.1181372629	-0.0759652141	-0.0982621931	0.007423501	0.0225152428	-0.0132677423	-0.0228287982	0.0169361976	0.0036024622	0.0498716552	-0.0465882749	-0.0043804385	-0.0420354568	0.1580105341	-0.0871755409	-0.0202095555	0.0316403797	-0.0011480774	0.0267919166	-0.0031665578	0.0181702434	-0.0279671236	-0.0330526076	0.0421075744	-0.0188760251	0.0551785985	-0.0960748078	-0.0287827003	5.27915e-05	-0.0344020816	-0.0586560629	0.0301442266	0.0021105872	0.0181411212	0.0601775037	0.0101194285	0.0196873443	-0.0184852787	0.0189739251	-0.0283078173	-0.0282476792	0.0086286366	-0.0985109326	-0.0256289373	-0.0494472025661707	0.0022633111113066	0.0024450258416199	5.122577186563916e-06	-0.1794088189533766	0.0294596193751744	0.0008678691737301	0.0321875243182454	0.4733731739690512	-0.0369372259911813	0.0013643586639236	0.2240821618335336	-0.0055121301525692	-0.0001318293834558	3.038357881886255e-05	1.7378986342362672e-08	-0.0009164246031325	-0.0001213935806165	1.4736401414918953e-08	8.398340532265601e-07	0.0008769807067003	0.0003101150757906	7.690951599245576e-07	9.617136023260961e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658.624691827778	1.055771383583192	1.1146532143931671	433786.4846852355	736.3223338287148	-1.5570487208015038	542170.5792949654	2.4244007189495997	686.5175887858904	1.2936320942926611	471306.39971239294	1.673483995384017	692.588560583439	532.2971982723329	0.8455829999999999	20.445068	0.1812871595010791	0.0956188031218079	-0.0092119111	-0.0848528897	0.0036148813	0.0144773269	0.064878496	0.0754631914	0.0200926054	-0.0051353832	-0.0199565689	0.0026475148	0.0184494642	-0.0131624417	-0.0170265673	-0.0589058753	0.0530188569	-0.0713802388	-0.0248325098	0.0002625978	-0.0188107052	0.0696125576	0.0492207112	0.0207803302	-0.0031169075	0.0206753583	-0.0023475896	0.0300731287	0.0171311389	0.0182854071	0.0253921631	-0.0583958574	-0.0440577722	0.0101052018	-0.0088747517	-0.0633832135	-0.0795592902	0.0025657402	0.0169032697	-0.0409333948	0.0435551063	-0.0690715687	-0.0587009068	0.0362733031	-0.000236243	0.038000418	0.0525773786	-0.1133907117	0.071512501	-0.0019394543	-0.04177051	0.0830287525	0.0025570635	0.0958947416	0.0955343577	0.0387424346	0.0733023799	-0.0293057953	-0.0064449397	-0.0513818876	-0.0109694281	0.0070626986	-0.0990023658	-0.021047176	-0.0484570606911205	0.0009901418750502	0.0023480867308229	9.803809327279374e-07	-0.219274001119615	-0.0398651821662384	0.0015892327491473	0.0480810875670049	0.4908423089143667	0.0174691349453154	0.0003051706757376	0.2409261722203866	-0.0038794383912006	0.0016326917613686	1.50500422311211e-05	2.665682387640901e-06	-0.0015939185537523	-0.0006774939506198	4.589980531264241e-07	2.540576355995824e-06	0.0007279124083992	-0.0001490682983011	5.298564743015238e-07	2.2221357558385734e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658.0294371715479	-0.595254656230054	0.3543281057635598	433002.7401843041	736.4960841236499	0.1737502949350755	542426.4819294704	0.0301891649900257	686.9661509247917	0.4485621389012522	471922.4925164237	0.2012079924556662	692.3664024460148	515.0736089203416	1.292998	31.262966	0.5346897255467612	0.3090397145460554	-0.0653760775	-0.0449758486	-0.0020694525	0.0340818223	0.122938402	-0.0029545262	0.0230842919	-0.012288472	0.0897436029	0.044923008	-0.1349529187	0.1015534683	-0.1343423237	-0.0096066685	0.0736246674	-0.1386954284	0.136165738	-0.0670158537	0.002773939	-0.0559217552	-0.1477086717	0.0184308033	-0.0038502123	-0.105560897	0.0867062725	-0.0530795627	0.1016544469	-0.1655851987	-0.0899212259	-0.0707065513	-0.1444715875	-0.0701722001	0.0341700446	-0.1690394393	-0.0604028724	-0.0283492534	0.0674714171	0.0331918471	0.0207089316	-0.1122190032	0.0257003692	-0.1217891935	-0.2602118471	-0.1231101912	-0.3827955545	0.0341070498	-0.3040715426	-0.0138248817	0.0223882642	-0.0065847132	-0.1518563117	-0.0718038896	0.1404900285	0.044655318	0.0002157317	-0.0718261613	0.129765113	0.0592146991	-0.000542175	0.005495018	-0.0993960955	-0.0164186847	-0.0656821488715593	-0.0172250881804388	0.0043141446803856	0.0002967036628238	0.0176479630219574	0.2369219641415724	0.0561320170927005	0.0003114505988243	0.6593143446295713	0.1684720357152045	0.0283828268180251	0.4346954050343211	-0.005353447368493	-0.0014740089772924	2.8659398727224623e-05	2.1727024651385868e-06	-0.001731276115432	-0.0001373575616797	1.8867099750592583e-08	2.997316987865316e-06	9.786619718039425e-05	-0.0006300462112188	9.577792550551806e-09	3.969582282711721e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
659.3964095835182	1.3669724119703233	1.868613575087963	434803.6249716349	738.5370430146288	2.0409588909789136	545436.9639047916	4.165513194665877	686.7824700173368	-0.1836809074549137	471670.1611231141	0.0337386757634605	692.663088698841	530.9504590332508	1.016642	24.581051	0.5195440197542236	0.2990879835051278	-0.0098309742	-0.0700845759	0.0177165494	0.0256107512	0.0555723873	0.0635120061	0.0215806391	0.0106264984	0.0611677327	0.1046441741	-0.0007792148	0.1141653781	-0.047852822	-0.049349803	0.0164874295	-0.0923462518	0.0262130165	0.0096557984	0.0445382292	-0.0153314316	0.0177791146	0.0208489971	0.0027533972	-0.0571275047	-0.0189780241	-0.0519679995	0.1000494639	-0.0739530069	0.0096085378	-0.0501835113	-0.1006056098	-0.0462402732	0.0011893075	-0.05352921	-0.0046670306	-0.0077399525	0.0392314427	-0.0380528078	0.0031074532	-0.0852053799	-0.0338720508	0.0061664305	-0.1017913596	-0.0248242841	-0.1386357451	-0.0245778666	-0.0412295561	0.0924223167	0.0772805014	0.0028159204	-0.1508664075	-0.1221840448	0.02463793	-0.0023500178	-0.0346464729	0.0888506126	0.0612332902	0.0305288274	0.0081614013	0.0039259816	-0.0996917334	-0.0117537397	-0.0469046021249113	0.018777546746648	0.0022000417004962	0.0003525962618225	-0.1860093115235912	-0.2036572745455486	0.0414762854753209	0.0345994639734804	0.4637278489341696	-0.1955864956954017	0.0382540772984073	0.2150435178771119	-0.0040879323084396	0.0012655150600533	1.671119055838432e-05	1.60152836722196e-06	-0.0020141959075954	-0.0002829197921634	8.004360879778156e-08	4.056985154174058e-06	0.0005798854002961	0.0004820192031157	3.362670774765682e-07	2.323425121723e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
659.4678297429937	0.0714201594754513	0.0051008391794989	434897.8184659341	740.6381259892611	2.101082974632277	548544.8336688846	4.414549666289617	686.6775078154925	-0.1049622018442733	471525.99973969575	0.0110170638159979	692.4293441415391	538.0619984457223	0.945864	22.869738	0.3165373672484448	0.1791155945768815	-0.0038370629	0.0012752608	0.0177745243	0.0434085936	0.038401792	-0.0021687384	0.0188059181	0.0200211737	0.010443073	0.0306716001	-0.0127946168	0.0757026413	-0.0427316564	-0.0219863949	-0.0296640537	0.0033132915	0.0375182093	-0.0311155914	0.0629022224	-0.0785535356	0.022190176	0.0171988772	0.0151873799	-0.0069887666	0.0077383669	-0.0355454084	0.059447512	-0.0147579735	0.0069979769	0.0079667358	-0.025372854	-0.0567944387	-0.0230704898	0.0367777459	0.0877641961	0.0048576686	0.0007981644	0.0101051994	0.0279782032	-0.0051325303	-0.0063509922	-0.0121399682	0.0218814802	0.0249597953	-0.0048396025	-0.04654338	0.0763039997	0.0155870683	-0.0591150151	-0.0047372099	-0.0199516613	-0.1274367898	0.0573103748	-0.0459316349	0.0219328322	-0.0325832494	-0.0673362172	-0.0106275843	-0.0324205731	0.0023559765	-0.0998889875	-0.0070626986	-0.0586453894238587	-0.0117407872989473	0.003439281700676	0.0001378460863991	-0.1263110989765721	0.0596982125470191	0.003563876581309	0.0159544937246693	0.5428726588620378	0.0791448099278682	0.0062639009385183	0.2947107237399385	-0.0066149361466217	-0.0025270038381821	4.375738022388235e-05	6.385748398187065e-06	-0.0016579964025458	0.0003561995050496	1.2687808739758017e-07	2.7489520708548145e-06	0.0001440175940356	-0.0004358678062605	2.074106739180289e-08	1.899807445343408e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
660.1072295678463	0.6393998248526032	0.4088321360215396	435741.5545277373	742.8305851981144	2.192459208853279	551797.278305773	4.806877382485546	687.4897657322324	0.8122579167398953	472642.1779865598	0.6597629233066348	693.2528002615466	535.0572882934315	0.904693	21.874262	0.6128699016012297	0.309616549157732	-0.0028415274	0.0557096398	0.0375322025	0.0289654153	0.0194335274	-0.0394450014	0.0267777679	-0.0038650263	0.0423347885	0.0097481092	-0.072116458	0.0728285012	-0.0308715338	-0.0264506184	-0.0667357427	0.103120388	0.0024249837	0.0329365606	-0.0619374067	-0.0627100073	0.0278255548	0.0258209702	-0.0089588916	-0.0356268722	0.044608778	-0.0292079932	0.0310453441	-0.0348068426	-0.0501047233	-0.0414059489	0.0399003583	-0.0400751089	-0.0019501558	0.0747305887	0.0563485301	0.0061878053	0.0379839312	0.03840317	0.0480583377	0.0092974057	0.0443889708	-0.0187229248	0.03248608	0.1065740644	-0.066295732	0.0832417554	-0.0632501447	-0.2975807434	-0.1047300704	0.0781712248	-0.0460392309	-0.0975519405	0.0038503624	0.1068725496	-0.1060342954	-0.0144415837	0.0205426744	-0.0309530191	-0.0441841138	0.0007853901	-0.0999876632	-0.0023559765	-0.0024807718853594	0.0561646175384993	6.154229147189632e-06	0.0031544642632459	-0.1964142302595206	-0.0701031312829484	0.0049144490156743	0.0385785498484399	0.5894522739449997	0.0465796150829618	0.0021696605412768	0.3474539832589309	-0.007660420037631	-0.0010454838910093	5.8682035152938535e-05	1.0930365663599458e-06	0.0027767853230962	0.004434781725642	1.966728895408824e-05	7.710536730562466e-06	0.0034642027313207	0.0033201851372851	1.20007005636898e-05	1.102362934584888e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
659.3150081885618	-0.7922213792844559	0.6276147137953657	434696.2800226833	739.8859827438457	-2.9446024542686478	547431.2674608263	8.670683613684941	686.1695903898868	-1.3201753423455784	470828.70677582506	1.7428629345372653	692.2164231417889	536.4800056269983	0.8642849999999999	20.897261	0.221329385484716	0.115560710730435	-0.0026942201	0.0288409797	0.0023134942	0.0319343408	-0.0469979194	-0.0140826137	0.0108145616	0.0246752479	0.0438283081	0.0145325444	-0.0020905525	0.0726835765	0.0004956905	-0.0125294952	0.036744431	-0.0542067104	-0.0234252596	-0.006794065	-0.0011531928	0.0299317018	0.0396600957	0.0115718556	0.0182290489	-0.0341766855	-0.0195691266	0.0049451038	0.0621721347	0.0354095045	0.0323561665	0.0208644506	0.0012892424	-0.0071693318	-0.0288663323	-0.0454746076	0.0791140178	0.0061069692	0.0168955471	0.0267931462	0.0344072388	-0.0063780397	-0.0133821331	0.0417385624	0.0694128432	0.0169764214	-0.0399935106	0.0066260579	0.01435217	-0.1647845328	-0.1239521112	0.0198028215	-0.006760118	0.0211856593	0.0149675632	0.0212881583	-0.0150287432	-0.0141237684	0.0111146353	-0.0364046609	0.0122893992	-0.0007853901	-0.0999876632	0.0023559765	0.0033371826003332	0.0058179544856926	1.113678770796666e-05	3.384859439759065e-05	-0.1716413561730689	0.0247728740864517	0.0006136952905031	0.0294607551489302	0.549725811355998	-0.0397264625890017	0.0015781918298353	0.3021984676710103	-0.0078507024646114	-0.0001902824269804	6.163352918785552e-05	3.62074020175515e-08	0.0008740566285152	-0.001902728694581	3.620376485181916e-06	7.639749898513582e-07	0.0025369719664107	-0.00092723076491	6.436226758353774e-06	8.59756891395584e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
659.2673406812602	-0.0476675073016394	0.0022721912523518	434633.4264889408	739.706371742607	-0.1796110012387544	547165.5163966118	0.0322601117659878	686.4632597661238	0.2936693762369486	471231.8070087327	0.0862417025393985	692.5966096065717	534.5722687782311	0.87133	21.067596	0.2964751155258188	0.1356500510015262	-0.0055910697	-0.0270252719	0.0042279198	-0.0136987538	0.0355944985	0.023036771	0.0139786923	-0.0181698265	0.0255998856	0.0255846068	0.0299536432	0.0231626827	-0.0249458319	-0.0750041534	0.055957521	0.0195653538	-0.0582535208	-0.0375128309	-0.0723164325	-0.0283744676	-0.0981359214	0.0159934091	-0.0213323818	-0.0299265267	-0.0044775213	0.0290135088	0.0370671991	-0.0053360865	0.0425208623	-0.0694653478	-0.0235846237	-0.0192853748	-0.0030971307	-0.0310107912	-0.1335887001	0.0118053859	0.0245138374	-0.0101948566	0.0345775556	-0.0472306408	-0.0083768422	0.0228788895	0.0164997418	-0.0160007496	-0.007975096	-0.0809328422	-0.0795806161	-0.1592873976	-0.021687473	0.0648502857	-0.0111710423	0.0131853493	0.1103291049	0.0063909928	-0.0835173193	-0.0190186411	0.0381165689	-0.0050615644	-0.0532978074	-0.0023559765	-0.0998889875	0.0070626986	-0.0416995884544775	-0.0450367710548107	0.0017388556772727	0.0020283107470434	-0.1949550141662399	-0.023313657993171	0.0005435266490225	0.0380074575485588	0.571943343722495	0.022217532366497	0.0004936187444563	0.327119188428468	-0.0064193888300949	0.0014313136345165	4.1208552951947166e-05	2.048658720352836e-06	-0.0003088194941043	-0.0011828761226194	1.399195921463342e-06	9.536947993883578e-08	0.0010330186413199	-0.0015039533250908	1.0671275133144124e-06	2.261875604051673e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658.5883124720243	-0.6790282092358666	0.4610793089380678	433738.5653247488	735.9600213582083	-3.746350384398625	541637.1530375745	14.035141202683722	686.1739481379477	-0.2893116281760512	470834.687103219	0.0837012181978777	692.1385126932176	539.9163660596057	0.8400539999999999	20.311396	0.1582012288072626	0.1212068777520434	0.0118501748	-0.0525518495	0.0021331074	0.031296495	0.0388887725	0.0558465117	0.009941381	0.0071836704	0.0304982447	0.0131826598	0.0473056181	0.0397137429	-0.065660325	-0.0630191832	0.1038235187	0.1141387159	-0.0287803666	0.0088079947	0.0118549239	0.062075322	0.0117454214	0.0102551761	0.0062809629	-0.0226140809	-0.0268853937	0.0271543858	0.0305640791	-0.0392178323	0.0525196084	-0.015813882	-0.0875473284	-0.0673120607	-0.1133173726	0.0312390299	-0.0110617642	0.0032822537	0.0166908678	-0.0123748072	0.0001769465	-0.0333571837	-0.0496007363	0.0684506065	0.0310000734	0.0280868074	-0.0789056019	-0.0260854113	0.0565582584	-0.0470622733	-0.0487609925	0.0004463659	-0.0910877065	-0.0636923202	0.0971886382	-0.0867888106	-0.0576682329	0.0155309822	-0.0468890077	0.0417650321	0.0354848658	-0.0039259816	-0.0996917334	0.0117537397	-0.0416940320335328	5.556420944699547e-06	0.0017383923072132	3.087381371469581e-11	-0.1720138952872787	0.0229411188789611	0.0005262949354186	0.0295887801719028	0.4625821474545333	-0.1093611962679617	0.0119598712491596	0.2139822431436475	-0.0059018729626173	0.0005175158674775	3.483210446687311e-05	2.6782267309109266e-07	-0.000308551656752	2.678373522999956e-07	7.173684728707192e-14	9.520412488440405e-08	0.0010331020812779	8.343995799983336e-08	1.0672999103407286e-06	6.9622265910139554e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
